surely_inc,surely_agg,border_inc,border_agg,surplus_inc,surplus_agg
137781,137781,300,164,0,0
0,0,10887,10476,0,0
0,0,57582,57557,0,0
82777,82777,8760,8721,0,0
27510,27510,757,665,0,0
13846,13846,1411,993,0,0
80510,80510,1208,1303,0,0
15199,15199,1099,799,0,0
42735,42735,289,261,0,0
57223,57223,1128,870,0,0
53295,53295,523,448,0,0
28925,28925,344,321,0,0
0,0,9920,8331,0,0
0,0,1080,843,0,0
0,0,2729,2653,0,0
104700,104700,355,345,0,0
0,0,881,933,0,0
0,0,68170,68042,0,0
1995,1995,1822,868,0,0
0,0,5790,6306,0,0
30727,30727,1860,1784,0,0
0,0,29359,29870,0,0
0,0,4079,4607,0,0
54404,54404,566,506,0,0
10518,10518,2225,1585,0,0
9041,9041,271,275,0,0
66923,66923,3480,3262,0,0
12287,12287,1017,734,0,0
27713,27713,246,238,0,0
5082,5082,200,191,0,0
0,0,372,371,0,0
0,0,912,847,0,0
2055,2055,186,139,0,0
12585,12585,203,196,0,0
6494,6494,472,379,0,0
0,0,3402,2760,0,0
6668,6668,1876,2488,0,0
18564,18564,1112,1240,0,0
12412,12412,354,353,0,0
14960,14960,538,418,0,0
16257,16257,248,246,0,0
14642,14642,271,259,0,0
25608,25608,432,360,0,0
2548,2548,324,240,0,0
0,0,357,589,0,0
4083,4083,253,177,0,0
35705,35705,83,65,0,0
12730,12730,279,243,0,0
37799,37799,168,158,0,0
74,74,1075,939,0,0
6424,6424,385,335,0,0
7592,7592,549,940,0,0
11036,11036,301,286,0,0
47929,47929,193,168,0,0
1130,1130,455,334,0,0
8372,8372,1748,1991,0,0
4809,4809,443,412,0,0
37968,37968,163,138,0,0
10938,10938,426,170,0,0
5784,5784,397,288,0,0
7325,7325,162,147,0,0
6462,6462,204,193,0,0
5713,5713,115,106,0,0
25992,25992,874,654,0,0
853,853,310,277,0,0
37159,37159,468,184,0,0
24483,24483,348,294,0,0
1101,1101,698,669,0,0
45131,45131,145,143,0,0
2801,2801,467,567,0,0
25370,25370,22,29,0,0
1194,1194,466,492,0,0
34459,34459,341,345,0,0
34626,34626,166,181,0,0
13713,13713,308,291,0,0
12083,12083,427,180,0,0
28487,28487,206,176,0,0
22019,22019,1003,901,0,0
3545,3545,72,72,0,0
0,0,897,782,0,0
21650,21650,276,230,0,0
17555,17555,1808,1595,0,0
10295,10295,118,125,0,0
13583,13583,73,80,0,0
12536,12536,418,341,0,0
51926,51926,485,449,0,0
15425,15425,440,412,0,0
17097,17097,326,307,0,0
12122,12122,319,263,0,0
15233,15233,264,252,0,0
0,0,435,369,0,0
18782,18782,280,246,0,0
686,686,470,691,0,0
0,0,1261,1427,0,0
25101,25101,198,207,0,0
18592,18592,602,442,0,0
26998,26998,835,393,0,0
3297,3297,1038,727,0,0
12764,12764,143,39,0,0
24289,24289,1460,1131,0,0
19837,19837,311,273,0,0
28106,28106,269,244,0,0
6257,6257,446,361,0,0
6200,6200,242,218,0,0
14613,14613,193,172,0,0
3980,3980,152,175,0,0
0,0,1028,1572,0,0
21076,21076,66,53,0,0
0,0,2288,4429,0,0
28618,28618,206,183,0,0
0,0,1253,792,0,0
34227,34227,993,949,0,0
24059,24059,320,302,0,0
21759,21759,271,185,0,0
15516,15516,292,260,0,0
4012,4012,736,809,0,0
43559,43559,220,260,0,0
38391,38391,87,91,0,0
18437,18437,339,259,0,0
19704,19704,454,494,0,0
13461,13461,253,490,0,0
9370,9370,380,465,0,0
10618,10618,198,182,0,0
2524,2524,496,537,0,0
6552,6552,314,338,0,0
37348,37348,305,298,0,0
3108,3108,152,139,0,0
15565,15565,254,248,0,0
5688,5688,205,221,0,0
2404,2404,185,162,0,0
8155,8155,293,286,0,0
1708,1708,239,206,0,0
8680,8680,438,549,0,0
11444,11444,229,205,0,0
13191,13191,177,114,0,0
0,0,491,401,0,0
14726,14726,219,225,0,0
4992,4992,328,304,0,0
14310,14310,224,189,0,0
12546,12546,390,366,0,0
12681,12681,495,260,0,0
4886,4886,269,519,0,0
1688,1688,906,923,0,0
1780,1780,231,224,0,0
17853,17853,453,408,0,0
1917,1917,118,97,0,0
11784,11784,199,189,0,0
16761,16761,328,282,0,0
9058,9058,307,306,0,0
4253,4253,554,541,0,0
22455,22455,228,214,0,0
19364,19364,187,181,0,0
17545,17545,366,313,0,0
6472,6472,1209,1000,0,0
3839,3839,476,488,0,0
14358,14358,312,281,0,0
1104,1104,1746,1673,0,0
4005,4005,223,207,0,0
16638,16638,321,295,0,0
27247,27247,929,838,0,0
2961,2961,452,340,0,0
9287,9287,830,590,0,0
8397,8397,245,225,0,0
29411,29411,705,522,0,0
12848,12848,262,244,0,0
18070,18070,411,356,0,0
15966,15966,419,476,0,0
20381,20381,294,214,0,0
0,0,1340,970,0,0
31476,31476,784,786,0,0
10784,10784,309,280,0,0
0,0,1331,1275,0,0
23572,23572,205,214,0,0
32294,32294,562,580,0,0
12337,12337,296,293,0,0
5138,5138,196,182,0,0
15269,15269,218,209,0,0
9324,9324,189,175,0,0
24424,24424,394,341,0,0
12671,12671,267,260,0,0
11772,11772,420,382,0,0
9525,9525,214,266,0,0
6397,6397,302,328,0,0
16687,16687,388,270,0,0
22743,22743,114,122,0,0
7123,7123,1046,431,0,0
16205,16205,97,104,0,0
12989,12989,990,829,0,0
3261,3261,258,228,0,0
18641,18641,928,851,0,0
4598,4598,445,487,0,0
4977,4977,93,109,0,0
7945,7945,291,250,0,0
17262,17262,181,152,0,0
17373,17373,187,182,0,0
9963,9963,268,260,0,0
8184,8184,109,99,0,0
7746,7746,490,374,0,0
680,680,972,1368,0,0
32022,32022,200,192,0,0
25205,25205,412,357,0,0
24665,24665,203,144,0,0
8817,8817,68,65,0,0
3102,3102,454,531,0,0
19619,19619,718,897,0,0
5102,5102,461,441,0,0
8097,8097,59,52,0,0
13901,13901,343,306,0,0
10442,10442,650,621,0,0
10026,10026,696,967,0,0
31108,31108,180,195,0,0
14094,14094,235,203,0,0
3842,3842,313,342,0,0
3861,3861,494,470,0,0
19104,19104,340,301,0,0
6169,6169,321,290,0,0
15538,15538,214,195,0,0
7260,7260,295,292,0,0
9767,9767,362,398,0,0
12548,12548,303,277,0,0
9577,9577,294,285,0,0
14602,14602,320,317,0,0
18670,18670,363,352,0,0
2829,2829,292,279,0,0
0,0,1162,1249,0,0
4121,4121,117,103,0,0
9125,9125,285,271,0,0
20126,20126,173,164,0,0
27276,27276,326,297,0,0
0,0,568,511,0,0
15142,15142,172,153,0,0
16408,16408,304,300,0,0
30978,30978,908,817,0,0
0,0,4116,3557,0,0
84597,84597,369,364,0,0
14850,14850,560,695,0,0
14048,14048,132,134,0,0
14288,14288,219,199,0,0
0,0,673,533,0,0
19653,19653,633,490,0,0
3039,3039,781,717,0,0
10788,10788,311,134,0,0
14686,14686,2639,3021,0,0
31085,31085,187,192,0,0
54430,54430,123,105,0,0
8100,8100,190,229,0,0
27396,27396,267,256,0,0
34701,34701,894,845,0,0
21112,21112,168,185,0,0
30874,30874,270,256,0,0
4484,4484,508,296,0,0
7273,7273,538,435,0,0
29351,29351,197,173,0,0
24827,24827,216,209,0,0
18048,18048,756,765,0,0
0,0,1189,1247,0,0
16930,16930,5171,4544,0,0
0,0,492,741,0,0
7176,7176,289,240,0,0
37147,37147,291,287,0,0
0,0,681,423,0,0
31999,31999,154,162,0,0
19271,19271,4845,4298,0,0
34661,34661,149,96,0,0
39973,39973,359,315,0,0
32464,32464,156,149,0,0
19918,19918,442,383,0,0
17771,17771,1651,1571,0,0
7579,7579,2921,3077,0,0
18371,18371,600,474,0,0
14481,14481,5474,4814,0,0
0,0,2314,1918,0,0
0,0,1588,1990,0,0
0,0,559,434,0,0
0,0,4293,4998,0,0
3598,3598,877,795,0,0
27161,27161,112,112,0,0
42753,42753,90,82,0,0
676,676,365,359,0,0
26840,26840,213,198,0,0
2858,2858,1757,1694,0,0
22879,22879,749,234,0,0
36779,36779,195,175,0,0
0,0,3231,3245,0,0
1354,1354,1274,1186,0,0
6915,6915,294,265,0,0
10291,10291,1676,1023,0,0
1429,1429,464,439,0,0
0,0,2217,2009,0,0
0,0,989,1055,0,0
0,0,1699,3417,0,0
39387,39387,258,222,0,0
0,0,1457,1452,0,0
24341,24341,486,344,0,0
9035,9035,983,885,0,0
10645,10645,187,177,0,0
24965,24965,714,632,0,0
17778,17778,2878,2235,0,0
22582,22582,188,176,0,0
24389,24389,136,149,0,0
13636,13636,249,241,0,0
8176,8176,466,557,0,0
7946,7946,186,244,0,0
0,0,1651,2126,0,0
25278,25278,269,229,0,0
6830,6830,240,338,0,0
17571,17571,1299,1570,0,0
12347,12347,1269,1862,0,0
27203,27203,455,1091,0,0
39334,39334,208,172,0,0
8915,8915,3149,3428,0,0
7550,7550,461,369,0,0
28573,28573,122,125,0,0
1646,1646,143,143,0,0
0,0,2275,2069,0,0
908,908,1976,973,0,0
573,573,1395,1899,0,0
21642,21642,294,436,0,0
12933,12933,175,161,0,0
3694,3694,4197,3882,0,0
13806,13806,421,166,0,0
0,0,676,678,0,0
0,0,1176,1215,0,0
0,0,947,1006,0,0
24863,24863,113,122,0,0
59948,59948,433,405,0,0
0,0,1001,989,0,0
7134,7134,352,329,0,0
19766,19766,195,281,0,0
11323,11323,130,123,0,0
168,168,187,167,0,0
1905,1905,97,98,0,0
5876,5876,302,365,0,0
10422,10422,145,129,0,0
17062,17062,177,187,0,0
16756,16756,213,188,0,0
30164,30164,56,46,0,0
8068,8068,90,100,0,0
23479,23479,167,179,0,0
13519,13519,272,387,0,0
7180,7180,883,650,0,0
13707,13707,145,139,0,0
4933,4933,350,218,0,0
23870,23870,157,157,0,0
7418,7418,286,251,0,0
20791,20791,202,180,0,0
10797,10797,226,208,0,0
9266,9266,209,212,0,0
631,631,163,168,0,0
3636,3636,120,145,0,0
9256,9256,110,102,0,0
6628,6628,77,74,0,0
29431,29431,144,144,0,0
16293,16293,293,274,0,0
13404,13404,262,248,0,0
14533,14533,279,246,0,0
4288,4288,166,169,0,0
15585,15585,167,181,0,0
29227,29227,249,236,0,0
6935,6935,73,79,0,0
9898,9898,262,247,0,0
24064,24064,110,117,0,0
16351,16351,187,183,0,0
3383,3383,247,235,0,0
2556,2556,242,224,0,0
22968,22968,146,136,0,0
16414,16414,102,95,0,0
28777,28777,75,82,0,0
30389,30389,194,196,0,0
8007,8007,352,354,0,0
5896,5896,214,228,0,0
31682,31682,269,250,0,0
15099,15099,166,182,0,0
16367,16367,319,223,0,0
19963,19963,40,46,0,0
6608,6608,475,214,0,0
7393,7393,46,44,0,0
13000,13000,204,138,0,0
5880,5880,155,164,0,0
9599,9599,230,204,0,0
4477,4477,196,200,0,0
4445,4445,124,118,0,0
12507,12507,101,102,0,0
11456,11456,213,228,0,0
13359,13359,338,356,0,0
32186,32186,218,209,0,0
22587,22587,240,205,0,0
16597,16597,106,106,0,0
3838,3838,254,214,0,0
14436,14436,256,306,0,0
4847,4847,404,378,0,0
1960,1960,127,114,0,0
28193,28193,34,36,0,0
29227,29227,240,238,0,0
21438,21438,1141,980,0,0
13480,13480,990,972,0,0
4373,4373,281,225,0,0
20958,20958,96,106,0,0
19263,19263,158,176,0,0
14317,14317,157,165,0,0
4169,4169,203,202,0,0
14921,14921,136,173,0,0
28774,28774,269,236,0,0
7361,7361,213,205,0,0
10667,10667,1180,1091,0,0
21726,21726,230,199,0,0
3584,3584,230,212,0,0
3697,3697,127,144,0,0
18172,18172,296,274,0,0
12283,12283,371,252,0,0
20610,20610,184,187,0,0
30097,30097,242,224,0,0
19668,19668,147,153,0,0
5513,5513,98,125,0,0
17662,17662,369,314,0,0
10796,10796,267,249,0,0
5153,5153,155,175,0,0
8421,8421,214,212,0,0
1601,1601,796,1392,0,0
12440,12440,138,138,0,0
14302,14302,182,213,0,0
23740,23740,280,426,0,0
18644,18644,236,157,0,0
10724,10724,213,188,0,0
5307,5307,1013,1068,0,0
11725,11725,308,273,0,0
13157,13157,325,303,0,0
6222,6222,442,431,0,0
15390,15390,351,344,0,0
53682,53682,162,157,0,0
78321,78321,344,264,0,0
86859,86859,122,131,0,0
70571,70571,2664,2206,0,0
57188,57188,245,230,0,0
57885,57885,659,564,0,0
48425,48425,564,403,0,0
0,0,1533,1683,0,0
15880,15880,586,977,0,0
774,774,580,836,0,0
43359,43359,278,282,0,0
75696,75696,4655,3747,0,0
0,0,1168,1182,0,0
71810,71810,1189,1128,0,0
32900,32900,640,599,0,0
25026,25026,272,263,0,0
10065,10065,514,427,0,0
28166,28166,704,991,0,0
1376,1376,783,748,0,0
90352,90352,470,337,0,0
17158,17158,157,145,0,0
11724,11724,2914,2819,0,0
8895,8895,197,202,0,0
19810,19810,937,311,0,0
1789,1789,735,761,0,0
65792,65792,267,274,0,0
27363,27363,818,749,0,0
13122,13122,492,393,0,0
19637,19637,607,170,0,0
26516,26516,401,284,0,0
4474,4474,613,520,0,0
56326,56326,247,161,0,0
26968,26968,727,652,0,0
10546,10546,210,205,0,0
48977,48977,385,596,0,0
827,827,271,264,0,0
11307,11307,245,213,0,0
37118,37118,840,599,0,0
107606,107606,2269,487,0,0
31766,31766,502,296,0,0
58053,58053,145,127,0,0
28578,28578,224,123,0,0
6011,6011,216,208,0,0
2677,2677,500,398,0,0
55830,55830,484,163,0,0
2738,2738,306,272,0,0
8493,8493,101,101,0,0
7340,7340,1354,1262,0,0
1341,1341,471,578,0,0
32900,32900,3132,2995,0,0
68729,68729,306,295,0,0
0,0,2148,1487,0,0
3831,3831,337,329,0,0
80332,80332,87,78,0,0
16144,16144,227,195,0,0
30058,30058,100,110,0,0
38129,38129,201,212,0,0
34089,34089,832,287,0,0
68259,68259,262,284,0,0
0,0,955,1186,0,0
10261,10261,207,169,0,0
70328,70328,1654,2427,0,0
28759,28759,857,752,0,0
20107,20107,135,126,0,0
32900,32900,26272,26309,0,0
12849,12849,399,323,0,0
15912,15912,717,788,0,0
1504,1504,855,413,0,0
32799,32799,367,294,0,0
83220,83220,705,712,0,0
5277,5277,268,253,0,0
5523,5523,352,332,0,0
16774,16774,1012,1216,0,0
0,0,5326,5256,0,0
0,0,3260,2990,0,0
38057,38057,382,306,0,0
32900,32900,14066,13088,0,0
14405,14405,371,345,0,0
18871,18871,326,314,0,0
80969,80969,287,322,0,0
56168,56168,184,166,0,0
27851,27851,357,298,0,0
23178,23178,250,223,0,0
20196,20196,168,178,0,0
0,0,1743,1914,0,0
4596,4596,725,823,0,0
8623,8623,494,471,0,0
42357,42357,779,1094,0,0
25059,25059,699,477,0,0
4580,4580,286,263,0,0
7301,7301,206,182,0,0
31352,31352,280,246,0,0
14641,14641,1257,1234,0,0
56587,56587,4190,1862,0,0
7126,7126,822,835,0,0
10394,10394,82,87,0,0
21185,21185,96,98,0,0
18494,18494,91,90,0,0
84499,84499,143,137,0,0
35855,35855,166,213,0,0
82977,82977,65,62,0,0
6778,6778,177,174,0,0
59202,59202,195,179,0,0
31309,31309,218,185,0,0
166092,166092,179,165,0,0
88450,88450,358,384,0,0
142124,142124,263,222,0,0
91400,91400,259,259,0,0
10352,10352,225,245,0,0
15615,15615,225,190,0,0
48261,48261,205,193,0,0
77953,77953,262,444,0,0
106305,106305,189,190,0,0
120146,120146,205,182,0,0
237575,237575,1145,658,0,0
24194,24194,263,238,0,0
236432,236432,264,250,0,0
34753,34753,598,424,0,0
17627,17627,377,283,0,0
67733,67733,417,421,0,0
198140,198140,381,397,0,0
57216,57216,229,213,0,0
103134,103134,353,265,0,0
27115,27115,2652,2621,0,0
5367,5367,376,463,0,0
125039,125039,188,177,0,0
67409,67409,256,244,0,0
34200,34200,264,257,0,0
9486,9486,199,187,0,0
181975,181975,334,254,0,0
164412,164412,213,199,0,0
6337,6337,239,224,0,0
9025,9025,240,220,0,0
115913,115913,266,253,0,0
27557,27557,358,356,0,0
82037,82037,292,248,0,0
157461,157461,308,246,0,0
55407,55407,2637,2626,0,0
153475,153475,287,254,0,0
4661,4661,266,239,0,0
202100,202100,208,245,0,0
148253,148253,177,173,0,0
33060,33060,218,215,0,0
141772,141772,232,231,0,0
153130,153130,319,281,0,0
24748,24748,295,281,0,0
91997,91997,164,174,0,0
200773,200773,274,253,0,0
51457,51457,203,187,0,0
191546,191546,246,221,0,0
80267,80267,326,524,0,0
116497,116497,346,282,0,0
101880,101880,358,377,0,0
80245,80245,179,180,0,0
14508,14508,258,226,0,0
169175,169175,231,223,0,0
15314,15314,360,381,0,0
27994,27994,648,358,0,0
43551,43551,424,362,0,0
181711,181711,330,316,0,0
46337,46337,212,201,0,0
36129,36129,202,196,0,0
145796,145796,353,343,0,0
191607,191607,293,246,0,0
20993,20993,267,233,0,0
126775,126775,30,38,0,0
61892,61892,245,249,0,0
100789,100789,212,277,0,0
29124,29124,380,340,0,0
50959,50959,187,166,0,0
95470,95470,319,287,0,0
9248,9248,342,387,0,0
214122,214122,245,217,0,0
225295,225295,204,213,0,0
42855,42855,256,225,0,0
28775,28775,260,257,0,0
33476,33476,266,242,0,0
63594,63594,256,254,0,0
123768,123768,568,601,0,0
7988,7988,281,321,0,0
140036,140036,248,229,0,0
64862,64862,258,282,0,0
13035,13035,298,281,0,0
91423,91423,325,312,0,0
34055,34055,299,282,0,0
106340,106340,111,112,0,0
20178,20178,320,274,0,0
36180,36180,233,240,0,0
164913,164913,297,254,0,0
49337,49337,193,196,0,0
105619,105619,311,278,0,0
11377,11377,162,132,0,0
11696,11696,595,459,0,0
6997,6997,590,399,0,0
135690,135690,210,210,0,0
37537,37537,248,238,0,0
36999,36999,204,204,0,0
123752,123752,597,544,0,0
92654,92654,42,42,0,0
11652,11652,39,36,0,0
57747,57747,45,46,0,0
53967,53967,51,43,0,0
7958,7958,39,34,0,0
134311,134311,47,48,0,0
64884,64884,63,61,0,0
25718,25718,47,55,0,0
27571,27571,50,53,0,0
38848,38848,49,55,0,0
36741,36741,58,58,0,0
72291,72291,46,44,0,0
19370,19370,40,43,0,0
60617,60617,47,52,0,0
26161,26161,56,53,0,0
160464,160464,59,53,0,0
82124,82124,28,28,0,0
25922,25922,46,44,0,0
82223,82223,25,31,0,0
95080,95080,43,38,0,0
44024,44024,45,42,0,0
53369,53369,46,50,0,0
73048,73048,25,27,0,0
98669,98669,46,49,0,0
17250,17250,44,48,0,0
145212,145212,36,36,0,0
54593,54593,40,46,0,0
21584,21584,43,43,0,0
14922,14922,31,32,0,0
112715,112715,61,57,0,0
3617,3617,50,48,0,0
83042,83042,50,56,0,0
30691,30691,33,41,0,0
49163,49163,65,67,0,0
39428,39428,41,45,0,0
33341,33341,59,64,0,0
67227,67227,45,46,0,0
15464,15464,64,63,0,0
88635,88635,15,18,0,0
77971,77971,40,46,0,0
77966,77966,45,45,0,0
28113,28113,63,68,0,0
51961,51961,56,59,0,0
72435,72435,63,63,0,0
18293,18293,59,66,0,0
37747,37747,63,61,0,0
115456,115456,39,47,0,0
3178,3178,50,44,0,0
50504,50504,50,53,0,0
36701,36701,44,46,0,0
48799,48799,57,61,0,0
166455,166455,41,52,0,0
142782,142782,40,43,0,0
76159,76159,66,67,0,0
51743,51743,38,47,0,0
158231,158231,40,46,0,0
81562,81562,38,41,0,0
45063,45063,49,55,0,0
173221,173221,38,43,0,0
41622,41622,37,42,0,0
103256,103256,44,48,0,0
16509,16509,64,60,0,0
40042,40042,40,41,0,0
160621,160621,74,71,0,0
142535,142535,32,34,0,0
20344,20344,48,53,0,0
32203,32203,50,55,0,0
24458,24458,60,65,0,0
26155,26155,41,42,0,0
146082,146082,52,58,0,0
16223,16223,65,69,0,0
17592,17592,44,52,0,0
24300,24300,42,44,0,0
142674,142674,40,44,0,0
35930,35930,48,54,0,0
9976,9976,57,59,0,0
132410,132410,43,42,0,0
29950,29950,43,48,0,0
141597,141597,35,41,0,0
48789,48789,47,48,0,0
29705,29705,42,46,0,0
5641,5641,60,62,0,0
25394,25394,47,51,0,0
70343,70343,45,51,0,0
131330,131330,38,41,0,0
52307,52307,33,42,0,0
71166,71166,40,50,0,0
17795,17795,33,40,0,0
125498,125498,56,57,0,0
51859,51859,22,21,0,0
37368,37368,75,80,0,0
82023,82023,44,49,0,0
74792,74792,63,67,0,0
57213,57213,44,55,0,0
139383,139383,41,47,0,0
9421,9421,39,48,0,0
48149,48149,52,56,0,0
29161,29161,68,64,0,0
76163,76163,58,56,0,0
94102,94102,68,77,0,0
206389,206389,590,564,0,0
2845,2845,452,392,0,0
56710,56710,391,278,0,0
53000,53000,619,585,0,0
124952,124952,233,201,0,0
211311,211311,265,256,0,0
162474,162474,493,526,0,0
207532,207532,264,225,0,0
39774,39774,250,225,0,0
31502,31502,279,253,0,0
177524,177524,348,352,0,0
154543,154543,478,387,0,0
192622,192622,260,230,0,0
235208,235208,1139,1342,0,0
66399,66399,407,379,0,0
4142,4142,779,730,0,0
127501,127501,270,231,0,0
128195,128195,421,395,0,0
49103,49103,444,388,0,0
27607,27607,382,343,0,0
235208,235208,697,590,0,0
84174,84174,356,308,0,0
23391,23391,247,253,0,0
50261,50261,497,386,0,0
119968,119968,339,334,0,0
168839,168839,222,182,0,0
232822,232822,397,342,0,0
147986,147986,387,304,0,0
57712,57712,1309,1127,0,0
85736,85736,447,383,0,0
84358,84358,363,314,0,0
109338,109338,340,309,0,0
175629,175629,348,299,0,0
127928,127928,448,387,0,0
223140,223140,313,358,0,0
133119,133119,434,372,0,0
36408,36408,99,95,0,0
112519,112519,395,485,0,0
118767,118767,364,332,0,0
175634,175634,538,503,0,0
35639,35639,281,271,0,0
0,0,1265,845,0,0
213136,213136,550,524,0,0
235208,235208,1086,808,0,0
117712,117712,555,629,0,0
198156,198156,692,738,0,0
109316,109316,244,221,0,0
199390,199390,254,211,0,0
85767,85767,2888,2075,0,0
44703,44703,390,363,0,0
43460,43460,240,232,0,0
223584,223584,329,318,0,0
110617,110617,522,419,0,0
6001,6001,1506,1593,0,0
227968,227968,389,340,0,0
238065,238065,320,277,0,0
7601,7601,485,469,0,0
235208,235208,422,400,0,0
43616,43616,483,518,0,0
55284,55284,449,397,0,0
166991,166991,346,416,0,0
8476,8476,392,400,0,0
226067,226067,318,322,0,0
95060,95060,310,329,0,0
167968,167968,537,423,0,0
110485,110485,447,467,0,0
91697,91697,256,224,0,0
101970,101970,357,343,0,0
178704,178704,273,290,0,0
205786,205786,286,235,0,0
199381,199381,376,345,0,0
238150,238150,199,186,0,0
39763,39763,444,390,0,0
236470,236470,414,365,0,0
97553,97553,643,616,0,0
155502,155502,584,505,0,0
124131,124131,577,662,0,0
211464,211464,398,367,0,0
119893,119893,282,263,0,0
211464,211464,386,362,0,0
0,0,611,493,0,0
89138,89138,418,420,0,0
0,0,531,569,0,0
137716,137716,888,999,0,0
76601,76601,394,362,0,0
157009,157009,472,346,0,0
7691,7691,1237,1381,0,0
95487,95487,323,294,0,0
9209,9209,435,381,0,0
57459,57459,517,487,0,0
198122,198122,269,280,0,0
48072,48072,745,700,0,0
199690,199690,424,394,0,0
236408,236408,438,390,0,0
74753,74753,474,401,0,0
246365,246365,361,353,0,0
73204,73204,459,280,0,0
86573,86573,845,904,0,0
74453,74453,649,596,0,0
135484,135484,425,373,0,0
121934,121934,67,78,0,0
135280,135280,36,40,0,0
48525,48525,47,42,0,0
167801,167801,65,62,0,0
40147,40147,116,122,0,0
65086,65086,53,48,0,0
71329,71329,76,95,0,0
148814,148814,39,41,0,0
78166,78166,135,93,0,0
56762,56762,22,28,0,0
8428,8428,65,67,0,0
186928,186928,44,46,0,0
193120,193120,63,66,0,0
102784,102784,48,46,0,0
167428,167428,62,65,0,0
33473,33473,48,53,0,0
203307,203307,71,78,0,0
17558,17558,56,60,0,0
80986,80986,66,67,0,0
160008,160008,102,98,0,0
19041,19041,83,87,0,0
150983,150983,40,45,0,0
131532,131532,75,68,0,0
29121,29121,61,74,0,0
66550,66550,63,63,0,0
8389,8389,92,92,0,0
54642,54642,35,44,0,0
114661,114661,60,69,0,0
80813,80813,44,51,0,0
203340,203340,80,80,0,0
46173,46173,46,43,0,0
81837,81837,74,75,0,0
60841,60841,65,61,0,0
144451,144451,62,55,0,0
18118,18118,53,57,0,0
94300,94300,83,86,0,0
37138,37138,40,45,0,0
41042,41042,53,65,0,0
158987,158987,62,63,0,0
31803,31803,50,60,0,0
188522,188522,40,48,0,0
74078,74078,59,60,0,0
148569,148569,77,95,0,0
50246,50246,125,129,0,0
161811,161811,36,40,0,0
79123,79123,46,51,0,0
43196,43196,48,46,0,0
167050,167050,52,56,0,0
16866,16866,63,67,0,0
56077,56077,38,45,0,0
163858,163858,42,49,0,0
8312,8312,84,95,0,0
14250,14250,67,78,0,0
188334,188334,49,54,0,0
129766,129766,51,52,0,0
151159,151159,124,129,0,0
195143,195143,41,47,0,0
39869,39869,73,78,0,0
46727,46727,52,63,0,0
42294,42294,31,32,0,0
123577,123577,62,83,0,0
38796,38796,54,55,0,0
142080,142080,110,104,0,0
148169,148169,48,59,0,0
77733,77733,67,64,0,0
174407,174407,108,118,0,0
101761,101761,66,67,0,0
51362,51362,58,65,0,0
60302,60302,133,150,0,0
40898,40898,71,71,0,0
160538,160538,67,82,0,0
71823,71823,27,38,0,0
57729,57729,100,104,0,0
41067,41067,91,92,0,0
15108,15108,75,79,0,0
197679,197679,64,71,0,0
204859,204859,55,71,0,0
48427,48427,59,71,0,0
53937,53937,63,70,0,0
40526,40526,26,32,0,0
194651,194651,93,111,0,0
57859,57859,116,131,0,0
17302,17302,160,198,0,0
90559,90559,75,81,0,0
63219,63219,65,73,0,0
186553,186553,54,57,0,0
25882,25882,96,105,0,0
46805,46805,49,47,0,0
61152,61152,84,105,0,0
47110,47110,87,102,0,0
32032,32032,38,43,0,0
69306,69306,97,108,0,0
200549,200549,117,128,0,0
8542,8542,59,65,0,0
129183,129183,148,132,0,0
43355,43355,47,55,0,0
94227,94227,97,112,0,0
186954,186954,64,94,0,0
97830,97830,84,100,0,0
154568,154568,73,80,0,0
192783,192783,153,142,0,0
93878,93878,137,127,0,0
225638,225638,123,118,0,0
178874,178874,150,159,0,0
63950,63950,95,111,0,0
39153,39153,138,138,0,0
14483,14483,141,132,0,0
145677,145677,122,116,0,0
130857,130857,80,74,0,0
198842,198842,227,174,0,0
57246,57246,136,149,0,0
12662,12662,133,127,0,0
193913,193913,120,109,0,0
126592,126592,154,152,0,0
101852,101852,147,126,0,0
43475,43475,164,166,0,0
31801,31801,134,138,0,0
135483,135483,141,140,0,0
76795,76795,159,149,0,0
41642,41642,92,101,0,0
10294,10294,165,152,0,0
40559,40559,298,249,0,0
99353,99353,393,231,0,0
229447,229447,363,402,0,0
20968,20968,204,191,0,0
195582,195582,204,179,0,0
12241,12241,138,142,0,0
28377,28377,107,117,0,0
8122,8122,109,122,0,0
94823,94823,72,76,0,0
185390,185390,128,134,0,0
25192,25192,140,138,0,0
201672,201672,135,136,0,0
20978,20978,145,137,0,0
83742,83742,159,173,0,0
31017,31017,59,66,0,0
84288,84288,123,138,0,0
53425,53425,180,176,0,0
47054,47054,144,147,0,0
89332,89332,133,130,0,0
158846,158846,151,151,0,0
67872,67872,114,107,0,0
119695,119695,165,148,0,0
118276,118276,249,233,0,0
150254,150254,152,161,0,0
167829,167829,112,127,0,0
194300,194300,85,93,0,0
70410,70410,168,171,0,0
213187,213187,164,173,0,0
73023,73023,202,201,0,0
182341,182341,97,95,0,0
111193,111193,94,98,0,0
208485,208485,202,191,0,0
144093,144093,89,89,0,0
91177,91177,108,111,0,0
166717,166717,208,175,0,0
73417,73417,167,155,0,0
213118,213118,162,164,0,0
71426,71426,138,139,0,0
41244,41244,146,172,0,0
130351,130351,113,133,0,0
229764,229764,194,226,0,0
71513,71513,174,189,0,0
93076,93076,208,197,0,0
199389,199389,184,192,0,0
171705,171705,96,86,0,0
