index,domain,name,rows,cols,k,dist_start_goals,nrm_dist_start_goals,dist_between_goals,dijkstra_explored,dijkstra_elapsed,incremental_explored,incremental_elapsed,aggregative_explored,aggregative_elapsed
,Rooms,8room_000,512,512,20,401.75,39.31,10.56,156855,9,8649,0,8618,1
,Rooms,8room_000,512,512,40,419.27,41.02,11.45,88284,4,20181,2,20186,4
,Rooms,8room_000,512,512,40,403.93,39.52,11.15,158526,11,8760,1,8739,2
,Rooms,8room_000,512,512,60,418.93,40.99,11.76,88284,4,20203,2,20211,5
,Rooms,8room_000,512,512,60,404.37,39.57,11.24,158913,9,8782,1,8763,3
,Rooms,8room_000,512,512,80,418.7,40.97,11.64,88284,4,20203,2,20213,7
,Rooms,8room_000,512,512,80,404.54,39.58,11.1,158913,9,8794,1,8780,4
,Rooms,8room_000,512,512,100,419.28,41.03,11.36,88284,4,20204,4,20215,9
,Rooms,8room_000,512,512,100,404.15,39.55,10.96,158913,9,8795,1,8786,5
,Rooms,8room_000,512,512,20,308.3,30.17,11.82,111140,6,18319,1,18328,2
,Rooms,8room_000,512,512,20,313.15,30.64,9.65,119297,6,19370,1,19387,2
,Rooms,8room_000,512,512,40,308.62,30.2,11.73,111140,6,18361,1,18366,3
,Rooms,8room_000,512,512,40,313.27,30.65,9.88,119297,6,19959,1,19977,3
,Rooms,8room_000,512,512,60,308.37,30.17,11.15,111140,6,18442,1,18460,4
,Rooms,8room_000,512,512,60,313.58,30.68,9.77,119297,6,19965,1,19988,4
,Rooms,8room_000,512,512,80,307.99,30.14,11.41,111140,6,18493,1,18513,5
,Rooms,8room_000,512,512,80,313.36,30.66,9.78,119747,6,20110,1,20134,5
,Rooms,8room_000,512,512,100,308.21,30.16,11.29,111140,6,18501,1,18535,7
,Rooms,8room_000,512,512,100,313.38,30.66,9.67,119747,6,20159,1,20178,7
,Rooms,8room_000,512,512,20,387.95,37.96,11.72,140909,8,18607,1,18588,2
,Rooms,8room_000,512,512,20,377.35,36.92,10.82,73033,3,17373,1,17381,2
,Rooms,8room_000,512,512,40,387.15,37.88,12.07,140909,7,18656,1,18648,3
,Rooms,8room_000,512,512,40,378.43,37.03,11.66,73047,3,17404,1,17424,3
,Rooms,8room_000,512,512,60,387.57,37.92,12.07,142297,8,18882,1,18879,4
,Rooms,8room_000,512,512,60,376.98,36.89,11.48,73047,3,17484,1,17509,4
,Rooms,8room_000,512,512,80,387.96,37.96,11.87,142297,8,18887,1,18897,6
,Rooms,8room_000,512,512,80,377.31,36.92,11.75,73047,3,17878,1,17906,5
,Rooms,8room_000,512,512,100,387.72,37.94,12.08,142297,8,19200,2,19212,7
,Rooms,8room_000,512,512,100,377.71,36.96,11.79,73047,3,17883,1,17915,7
,Cities,Berlin_2_1024,1024,1024,20,1150.45,56.23,13.35,678527,39,351800,27,351789,41
,Cities,Berlin_2_1024,1024,1024,20,1156.8,56.54,14.09,695183,39,179670,15,179519,24
,Cities,Berlin_2_1024,1024,1024,40,1146.85,56.05,14.19,681266,38,364147,28,364148,57
,Cities,Berlin_2_1024,1024,1024,40,1155.12,56.46,13.83,695183,40,182264,16,182132,31
,Cities,Berlin_2_1024,1024,1024,60,1146.48,56.04,14.2,681314,38,364169,27,364192,72
,Cities,Berlin_2_1024,1024,1024,60,1156.02,56.5,13.16,695190,39,182273,17,182114,40
,Cities,Berlin_2_1024,1024,1024,80,1146.89,56.06,14.08,681314,39,364190,27,364212,92
,Cities,Berlin_2_1024,1024,1024,80,1155.17,56.46,13.74,695190,39,182506,18,182375,51
,Cities,Berlin_2_1024,1024,1024,100,1146.78,56.05,13.94,681318,38,364210,30,364237,111
,Cities,Berlin_2_1024,1024,1024,100,1154.72,56.44,13.92,695190,39,183786,16,183639,65
,Cities,London_1_1024,1024,1024,20,786.8,38.46,14.02,562417,34,41899,3,41750,6
,Cities,London_1_1024,1024,1024,20,808.5,39.52,15.43,590321,34,84354,7,84376,12
,Cities,London_1_1024,1024,1024,40,785.92,38.41,14.33,562417,33,44517,4,44369,9
,Cities,London_1_1024,1024,1024,40,810.05,39.59,14.32,590338,34,86645,7,86659,17
,Cities,London_1_1024,1024,1024,60,785.38,38.39,14.37,562417,34,44714,5,44746,12
,Cities,London_1_1024,1024,1024,60,810.57,39.62,14.39,590338,35,86682,7,86681,21
,Cities,London_1_1024,1024,1024,80,785.29,38.38,14.26,562417,33,44733,5,45073,16
,Cities,London_1_1024,1024,1024,80,810.09,39.59,14.35,590338,34,86715,8,86715,27
,Cities,London_1_1024,1024,1024,100,784.93,38.36,14.44,562417,33,44926,6,45269,21
,Cities,London_1_1024,1024,1024,100,810.27,39.6,14.24,590338,34,86726,8,86736,32
,Cities,Moscow_1_1024,1024,1024,20,612,29.91,14.76,407782,23,65451,4,65459,7
,Cities,Moscow_1_1024,1024,1024,20,600.4,29.35,14.63,464322,27,33121,2,33119,5
,Cities,Moscow_1_1024,1024,1024,40,613.45,29.98,15.02,407782,23,65584,5,65491,12
,Cities,Moscow_1_1024,1024,1024,40,601.95,29.42,14.5,464322,26,33161,3,33180,7
,Cities,Moscow_1_1024,1024,1024,60,612.13,29.92,14.82,407788,23,65604,5,65557,15
,Cities,Moscow_1_1024,1024,1024,60,602.58,29.45,14.04,464322,27,33480,5,33498,10
,Cities,Moscow_1_1024,1024,1024,80,611.48,29.89,14.95,407797,23,65681,6,65671,19
,Cities,Moscow_1_1024,1024,1024,80,602.74,29.46,14.17,464322,27,33801,5,33524,14
,Cities,Moscow_1_1024,1024,1024,100,611.35,29.88,14.77,407797,23,65698,6,65689,24
,Cities,Moscow_1_1024,1024,1024,100,602.62,29.45,13.86,464322,27,34223,6,33963,18
,Cities,NewYork_0_1024,1024,1024,20,461.2,22.54,13.34,177727,9,20356,2,18158,3
,Cities,NewYork_0_1024,1024,1024,20,459.25,22.45,15.01,275233,15,1136,0,1152,0
,Cities,NewYork_0_1024,1024,1024,40,459.12,22.44,13.94,177727,9,20433,2,17591,4
,Cities,NewYork_0_1024,1024,1024,40,461.27,22.55,14.95,275238,16,1224,0,1197,1
,Cities,NewYork_0_1024,1024,1024,60,458.18,22.39,13.47,177727,9,20447,2,17593,6
,Cities,NewYork_0_1024,1024,1024,60,460.05,22.49,15.1,275238,16,1322,1,1173,1
,Cities,NewYork_0_1024,1024,1024,80,458.1,22.39,13.82,177727,10,20479,3,19041,9
,Cities,NewYork_0_1024,1024,1024,80,459.41,22.45,14.94,275238,16,1342,1,1201,2
,Cities,NewYork_0_1024,1024,1024,100,457.97,22.38,13.9,177727,9,20517,3,19069,10
,Cities,NewYork_0_1024,1024,1024,100,459.57,22.46,14.84,275240,16,1361,1,1233,3
,Cities,Paris_0_1024,1024,1024,20,785.85,38.41,14.87,558031,33,51576,4,51502,7
,Cities,Paris_0_1024,1024,1024,20,795.1,38.86,14.51,557974,32,33348,3,33589,4
,Cities,Paris_0_1024,1024,1024,40,786.1,38.42,13.4,558035,33,53704,5,53636,10
,Cities,Paris_0_1024,1024,1024,40,794.75,38.84,14.55,557994,32,33747,3,34426,8
,Cities,Paris_0_1024,1024,1024,60,785.1,38.37,14.13,558035,32,54272,5,54228,14
,Cities,Paris_0_1024,1024,1024,60,795.97,38.9,14.98,558679,32,33789,4,35506,10
,Cities,Paris_0_1024,1024,1024,80,785.12,38.37,14.32,558039,33,54289,5,54269,18
,Cities,Paris_0_1024,1024,1024,80,795.79,38.89,14.79,558681,32,33807,4,35523,14
,Cities,Paris_0_1024,1024,1024,100,784.72,38.35,14.53,558039,32,54301,5,54305,22
,Cities,Paris_0_1024,1024,1024,100,795.34,38.87,14.57,558681,33,33829,4,35538,18
,Games,brc503d,257,320,20,322.95,56.17,11.45,43024,2,13248,1,13240,1
,Games,brc503d,257,320,20,317.45,55.21,12.34,46823,2,3051,0,1293,0
,Games,brc503d,257,320,40,322.85,56.15,10.59,43024,2,14226,1,14227,2
,Games,brc503d,257,320,40,318.02,55.31,13.5,47015,2,3101,1,2076,1
,Games,brc503d,257,320,60,322.42,56.07,10.34,43024,2,14231,1,14246,3
,Games,brc503d,257,320,60,318.15,55.33,14.3,47015,2,3136,1,1934,2
,Games,brc503d,257,320,80,322.84,56.15,10.37,43026,2,14241,1,14250,4
,Games,brc503d,257,320,80,318.98,55.47,14.84,47015,2,3172,1,2182,4
,Games,brc503d,257,320,100,322.69,56.12,10.38,43026,2,14246,1,14253,6
,Games,brc503d,257,320,100,319.25,55.52,14.68,47015,2,3201,2,2209,5
,Games,den000d,276,432,20,183.85,26.04,13.35,25774,1,596,0,518,0
,Games,den000d,276,432,20,176.6,25.01,11.18,18023,0,805,0,298,0
,Games,den000d,276,432,40,183.7,26.02,14.8,25779,1,665,0,615,0
,Games,den000d,276,432,40,176.75,25.04,11.11,18023,0,865,0,311,0
,Games,den000d,276,432,60,183.33,25.97,14.55,25779,1,687,0,681,0
,Games,den000d,276,432,60,177.5,25.14,11.4,18023,0,887,0,372,0
,Games,den000d,276,432,80,182.5,25.85,14.59,25779,1,703,0,757,1
,Games,den000d,276,432,80,178.25,25.25,11.3,18036,0,893,0,392,1
,Games,den000d,276,432,100,182.76,25.89,14.54,25779,1,720,0,762,2
,Games,den000d,276,432,100,178.46,25.28,11.17,18036,0,901,0,441,1
,Games,hrt000d,779,345,20,476.6,42.48,14.79,100848,5,53377,3,53559,6
,Games,hrt000d,779,345,20,456.2,40.66,13.11,87400,4,46554,3,46563,5
,Games,hrt000d,779,345,40,476.98,42.51,14.42,100848,4,53422,3,53633,9
,Games,hrt000d,779,345,40,455.35,40.58,12.27,87400,4,46583,3,46597,8
,Games,hrt000d,779,345,60,476.97,42.51,13.65,100848,4,53435,4,53661,11
,Games,hrt000d,779,345,60,454.95,40.55,12.7,87400,4,46613,3,46632,10
,Games,hrt000d,779,345,80,477.51,42.56,13.29,100850,4,53665,4,53890,17
,Games,hrt000d,779,345,80,455.46,40.59,12.67,87400,4,46628,3,46659,13
,Games,hrt000d,779,345,100,477.27,42.54,13.42,100850,5,53682,4,53932,17
,Games,hrt000d,779,345,100,455.96,40.64,12.94,87400,4,46647,3,46678,14
,Games,lak405d,1005,782,20,422.1,23.65,10.44,10966,0,6441,0,6312,0
,Games,lak405d,1005,782,20,423.5,23.73,13.08,16411,0,5088,0,5101,0
,Games,lak405d,1005,782,40,420.52,23.56,10.88,10970,0,6762,0,6736,1
,Games,lak405d,1005,782,40,424.07,23.76,12.88,16413,0,5124,0,5140,1
,Games,lak405d,1005,782,60,421.47,23.61,11.31,11009,0,6780,0,6764,1
,Games,lak405d,1005,782,60,424.2,23.76,13.52,16413,0,5367,0,5400,1
,Games,lak405d,1005,782,80,422.21,23.65,11.33,11011,0,6795,0,6784,2
,Games,lak405d,1005,782,80,423.35,23.72,13.38,16413,0,5480,0,5518,1
,Games,lak405d,1005,782,100,422.41,23.66,11.16,11051,0,6804,0,6801,2
,Games,lak405d,1005,782,100,423.1,23.7,13.47,16447,0,5493,0,5528,2
,Games,ost100d,771,777,20,436.35,28.22,17.32,125377,6,42811,3,43012,4
,Games,ost100d,771,777,20,428.7,27.73,12.09,78239,3,45561,2,45276,4
,Games,ost100d,771,777,40,436.45,28.23,16.02,125377,6,42866,3,43060,7
,Games,ost100d,771,777,40,429.48,27.78,12.29,78241,3,45580,3,45561,6
,Games,ost100d,771,777,60,436.4,28.23,15.77,125377,6,42918,3,43112,10
,Games,ost100d,771,777,60,430.43,27.84,12.84,78326,3,45598,3,45715,9
,Games,ost100d,771,777,80,435.49,28.17,15.48,125377,6,55824,5,55832,14
,Games,ost100d,771,777,80,430.5,27.85,13,78408,3,45689,4,45960,12
,Games,ost100d,771,777,100,434.98,28.14,15.26,125377,6,55829,5,55842,17
,Games,ost100d,771,777,100,430.71,27.86,12.81,78408,3,45706,5,46084,14
,Mazes,maze512-16-5,511,511,20,716.4,70.24,13.21,112651,5,91197,6,91045,8
,Mazes,maze512-16-5,511,511,20,719,70.49,13.33,233658,11,190086,13,190049,18
,Mazes,maze512-16-5,511,511,40,717.92,70.38,12.77,112651,5,91221,6,91229,12
,Mazes,maze512-16-5,511,511,40,716.85,70.28,12.46,233658,11,190184,14,190157,26
,Mazes,maze512-16-5,511,511,60,717.37,70.33,12.7,112651,5,91236,6,91255,15
,Mazes,maze512-16-5,511,511,60,716.25,70.22,12.3,233658,11,191846,15,191836,33
,Mazes,maze512-16-5,511,511,80,716.95,70.29,12.64,112651,5,91253,6,91297,19
,Mazes,maze512-16-5,511,511,80,715.84,70.18,12.81,233658,11,191862,13,191875,40
,Mazes,maze512-16-5,511,511,100,717.23,70.32,12.38,112651,5,91263,6,91325,23
,Mazes,maze512-16-5,511,511,100,714.84,70.08,13.17,233658,11,191871,13,191903,49
,Mazes,maze512-2-0,511,511,20,313.6,30.75,10.65,88749,3,59232,2,59236,4
,Mazes,maze512-2-0,511,511,20,327.25,32.08,10.28,75840,3,43826,2,43829,3
,Mazes,maze512-2-0,511,511,40,313.45,30.73,11.17,88749,4,59235,2,59243,7
,Mazes,maze512-2-0,511,511,40,327.27,32.09,10.64,75967,3,43833,2,43840,5
,Mazes,maze512-2-0,511,511,60,313.2,30.71,10.46,88749,3,59236,3,59247,9
,Mazes,maze512-2-0,511,511,60,326.58,32.02,10.88,76098,3,44104,2,44112,7
,Mazes,maze512-2-0,511,511,80,312.76,30.66,10.58,88755,3,59311,3,59323,12
,Mazes,maze512-2-0,511,511,80,326.93,32.05,10.61,76099,3,44105,2,44117,8
,Mazes,maze512-2-0,511,511,100,312.62,30.65,10.65,88755,4,59312,3,59328,14
,Mazes,maze512-2-0,511,511,100,326.81,32.04,10.39,76099,3,44106,2,44118,10
,Mazes,maze512-32-9,511,511,20,697.55,68.39,15.37,237097,11,233379,15,233382,22
,Mazes,maze512-32-9,511,511,20,690.55,67.7,15.56,187667,8,163696,11,163697,15
,Mazes,maze512-32-9,511,511,40,695.15,68.15,14.3,237097,11,233422,15,233428,30
,Mazes,maze512-32-9,511,511,40,691.4,67.78,14.47,187667,8,163735,12,163747,22
,Mazes,maze512-32-9,511,511,60,696.02,68.24,14.57,237097,12,233454,15,233449,39
,Mazes,maze512-32-9,511,511,60,691,67.75,14.6,187667,8,164150,12,164172,28
,Mazes,maze512-32-9,511,511,80,696.19,68.25,14.85,237097,11,233471,15,233466,48
,Mazes,maze512-32-9,511,511,80,691.09,67.75,14.73,187667,8,164561,11,164607,35
,Mazes,maze512-32-9,511,511,100,696.02,68.24,14.75,237097,11,233488,15,233485,59
,Mazes,maze512-32-9,511,511,100,691.75,67.82,14.35,187667,8,164584,11,164616,42
,Mazes,maze512-4-6,511,511,20,633.1,62.07,9.21,185123,8,177700,10,177703,15
,Mazes,maze512-4-6,511,511,20,634,62.16,7.92,85242,3,75816,3,75806,6
,Mazes,maze512-4-6,511,511,40,632.75,62.03,9.04,185123,8,177766,10,177776,22
,Mazes,maze512-4-6,511,511,40,633.48,62.11,7.36,85242,3,75839,4,75847,9
,Mazes,maze512-4-6,511,511,60,633.4,62.1,9.56,185123,8,177804,10,177817,28
,Mazes,maze512-4-6,511,511,60,632.9,62.05,7.7,85242,3,75887,4,75903,12
,Mazes,maze512-4-6,511,511,80,633.52,62.11,9.79,185123,8,177811,11,177831,35
,Mazes,maze512-4-6,511,511,80,633.06,62.06,7.68,85242,3,75890,4,75908,14
,Mazes,maze512-4-6,511,511,100,633.92,62.15,9.69,185123,8,177813,10,177838,41
,Mazes,maze512-4-6,511,511,100,632.72,62.03,7.64,85242,3,75891,4,75917,17
,Mazes,maze512-8-3,511,511,20,272.15,26.68,12.06,144573,6,129270,8,129258,11
,Mazes,maze512-8-3,511,511,20,272.65,26.73,10.04,129742,6,100390,6,100393,9
,Mazes,maze512-8-3,511,511,40,273.23,26.79,12.32,144573,6,129341,8,129345,16
,Mazes,maze512-8-3,511,511,40,273,26.76,9.05,129742,6,100398,6,100410,13
,Mazes,maze512-8-3,511,511,60,273.53,26.82,12.43,144575,6,129417,7,129427,21
,Mazes,maze512-8-3,511,511,60,273.6,26.82,8.86,129742,6,100404,6,100425,16
,Mazes,maze512-8-3,511,511,80,273.34,26.8,12.27,144575,6,129527,8,129541,26
,Mazes,maze512-8-3,511,511,80,273.3,26.79,8.69,129742,6,100419,6,100446,20
,Mazes,maze512-8-3,511,511,100,273.34,26.8,12.04,144575,6,129570,8,129587,30
,Mazes,maze512-8-3,511,511,100,273.22,26.79,8.6,129742,6,100424,6,100460,24
,Random,random512-10-0,512,512,20,625.25,61.18,11.33,226270,12,3638,0,1739,0
,Random,random512-10-0,512,512,20,633.3,61.97,13.69,213372,11,9317,1,8047,1
,Random,random512-10-0,512,512,40,625.52,61.21,12.21,227311,12,3665,1,3018,1
,Random,random512-10-0,512,512,40,632.27,61.87,13.92,213372,11,13122,2,12849,3
,Random,random512-10-0,512,512,60,626.52,61.3,13.4,227564,12,3700,1,3065,2
,Random,random512-10-0,512,512,60,632.07,61.85,13.98,213372,11,70143,8,70133,10
,Random,random512-10-0,512,512,80,627.26,61.38,14.1,227564,12,3729,1,3099,4
,Random,random512-10-0,512,512,80,631.86,61.83,13.65,213372,12,70144,8,70135,12
,Random,random512-10-0,512,512,100,627.79,61.43,14.7,227564,12,3743,2,3248,5
,Random,random512-10-0,512,512,100,631.88,61.83,13.64,213372,11,70844,8,70855,17
,Random,random512-15-1,512,512,20,346.7,33.92,15.31,171381,9,7340,0,6364,1
,Random,random512-15-1,512,512,20,357.25,34.96,15.93,114437,6,1227,0,1110,0
,Random,random512-15-1,512,512,40,347.65,34.02,14.66,172489,9,7390,1,7332,1
,Random,random512-15-1,512,512,40,355.75,34.81,15.46,114437,6,1280,0,1164,0
,Random,random512-15-1,512,512,60,347.12,33.96,13.72,172489,9,15912,2,15919,3
,Random,random512-15-1,512,512,60,355.38,34.77,14.3,114437,6,1297,0,1210,1
,Random,random512-15-1,512,512,80,346.73,33.93,13.82,172489,9,19865,3,19867,5
,Random,random512-15-1,512,512,80,355.66,34.8,14.1,114437,6,1314,0,1220,2
,Random,random512-15-1,512,512,100,346.48,33.9,13.93,172489,9,20239,2,20248,7
,Random,random512-15-1,512,512,100,355.53,34.79,14.15,114437,6,17188,2,17225,8
,Random,random512-20-2,512,512,20,190.4,18.63,12.53,45956,2,442,0,380,0
,Random,random512-20-2,512,512,20,204.05,19.97,14.07,45703,2,4905,0,4914,0
,Random,random512-20-2,512,512,40,191.22,18.71,13.48,47969,2,471,0,431,0
,Random,random512-20-2,512,512,40,206.57,20.21,13.76,45703,2,4932,0,4935,0
,Random,random512-20-2,512,512,60,190.68,18.66,13.3,47969,2,5908,0,5901,1
,Random,random512-20-2,512,512,60,206.72,20.23,13.74,45703,2,5476,0,5482,1
,Random,random512-20-2,512,512,80,190.72,18.66,13.52,47969,2,5911,0,5915,1
,Random,random512-20-2,512,512,80,207.31,20.28,13.51,45703,2,5477,0,5488,1
,Random,random512-20-2,512,512,100,191.15,18.7,13.3,47969,2,5995,0,6005,2
,Random,random512-20-2,512,512,100,207.11,20.27,13.38,45705,2,6020,0,6032,2
,Random,random512-25-3,512,512,20,123.3,12.06,12.67,18238,0,2795,0,2805,0
,Random,random512-25-3,512,512,20,112.2,10.98,13,18192,0,2675,0,2683,0
,Random,random512-25-3,512,512,40,120.7,11.81,12.29,18238,1,2804,0,2814,0
,Random,random512-25-3,512,512,40,112.53,11.01,11.66,18192,0,2840,0,2849,0
,Random,random512-25-3,512,512,60,120.83,11.82,12.58,18238,0,2901,0,2911,0
,Random,random512-25-3,512,512,60,112.12,10.97,11.85,18192,0,2841,0,2853,0
,Random,random512-25-3,512,512,80,121.08,11.85,11.98,18238,0,2918,0,2930,0
,Random,random512-25-3,512,512,80,112.1,10.97,11.96,18192,0,2843,0,2856,0
,Random,random512-25-3,512,512,100,121.32,11.87,12.52,18581,0,2925,0,2942,1
,Random,random512-25-3,512,512,100,112.02,10.96,12.03,18192,0,2846,0,2861,1
,Random,random512-30-4,512,512,20,333.25,32.61,11.53,128249,6,21947,1,21954,2
,Random,random512-30-4,512,512,20,330.1,32.3,14.54,135358,7,20427,1,20411,2
,Random,random512-30-4,512,512,40,330.1,32.3,11.79,128249,6,22833,1,22838,3
,Random,random512-30-4,512,512,40,331.1,32.4,12.93,135362,7,20758,1,20760,3
,Random,random512-30-4,512,512,60,329.53,32.24,12.29,128249,6,22839,1,22843,4
,Random,random512-30-4,512,512,60,331.77,32.46,13,136244,7,21550,1,21560,4
,Random,random512-30-4,512,512,80,328.82,32.17,12.5,128249,7,22848,1,22852,5
,Random,random512-30-4,512,512,80,332.4,32.52,12.43,136244,7,21556,1,21564,5
,Random,random512-30-4,512,512,100,329.55,32.25,12.36,128536,6,22849,1,22853,6
,Random,random512-30-4,512,512,100,332.63,32.55,12.52,136244,7,21578,1,21601,6
,Rooms,16room_001,512,512,20,433.6,42.43,11.77,188037,10,29545,2,29548,3
,Rooms,16room_001,512,512,20,433.05,42.37,12.16,160188,8,27950,2,27943,3
,Rooms,16room_001,512,512,40,433.4,42.41,11.99,188037,10,29558,2,29548,5
,Rooms,16room_001,512,512,40,432.32,42.3,12.88,160625,8,27968,2,27971,4
,Rooms,16room_001,512,512,60,434.37,42.5,12.02,188037,10,29773,3,29772,6
,Rooms,16room_001,512,512,60,432.02,42.27,13.39,160625,8,28261,2,28278,6
,Rooms,16room_001,512,512,80,433.89,42.45,12.22,188057,11,29834,3,29847,8
,Rooms,16room_001,512,512,80,432.14,42.28,13.43,160632,8,28270,2,28290,7
,Rooms,16room_001,512,512,100,434.22,42.49,11.88,188057,10,30192,3,30211,11
,Rooms,16room_001,512,512,100,432.74,42.34,13.27,161997,9,28282,3,28307,9
,Rooms,32room_002,512,512,20,239.8,23.46,12.38,73572,3,11074,0,11226,1
,Rooms,32room_002,512,512,20,249,24.36,14.55,119846,6,15025,1,15069,1
,Rooms,32room_002,512,512,40,240.62,23.54,11.58,73573,3,11101,1,11275,1
,Rooms,32room_002,512,512,40,248.12,24.28,13.08,121531,6,15295,1,15267,2
,Rooms,32room_002,512,512,60,238.93,23.38,11.44,73573,3,11114,1,11298,2
,Rooms,32room_002,512,512,60,248.27,24.29,12.85,122371,7,15340,1,15311,3
,Rooms,32room_002,512,512,80,239.84,23.47,11.47,73573,3,11124,1,11318,3
,Rooms,32room_002,512,512,80,248.05,24.27,12.57,122371,6,15357,2,15356,4
,Rooms,32room_002,512,512,100,239.08,23.39,11.43,73573,3,11130,1,11349,4
,Rooms,32room_002,512,512,100,247.62,24.23,12.49,122371,6,15371,2,15397,5
,Rooms,64room_003,512,512,20,227.2,22.23,14.33,134922,7,14529,1,14278,1
,Rooms,64room_003,512,512,20,239.6,23.44,13.72,108858,5,22391,2,22331,2
,Rooms,64room_003,512,512,40,227.93,22.3,14.02,134923,7,14935,1,14666,3
,Rooms,64room_003,512,512,40,237.65,23.25,12.71,109362,5,22433,2,22617,3
,Rooms,64room_003,512,512,60,228.1,22.32,13.44,134923,7,14956,1,14728,3
,Rooms,64room_003,512,512,60,238.22,23.31,12.83,109362,6,22638,2,22590,5
,Rooms,64room_003,512,512,80,228.29,22.34,13.8,134928,7,15246,2,15002,4
,Rooms,64room_003,512,512,80,237.9,23.28,13.02,109365,6,22677,2,22925,6
,Rooms,64room_003,512,512,100,228.36,22.34,13.91,134928,7,17559,2,17324,6
,Rooms,64room_003,512,512,100,238.89,23.37,13.46,109365,6,22708,2,22947,8
,Rooms,64room_009,512,512,20,277.8,27.18,14.19,176479,10,36868,2,36902,4
,Rooms,64room_009,512,512,20,280.45,27.44,13.87,149744,8,34219,2,34230,3
,Rooms,64room_009,512,512,40,276.27,27.03,14.38,176479,10,37685,3,37752,6
,Rooms,64room_009,512,512,40,279.7,27.37,13.54,149744,8,34761,3,34781,5
,Rooms,64room_009,512,512,60,277.5,27.15,14.84,178439,10,38328,3,38407,8
,Rooms,64room_009,512,512,60,280.18,27.42,13.53,149747,8,34783,3,34820,6
,Rooms,64room_009,512,512,80,276.75,27.08,14.82,178439,10,38394,4,38482,10
,Rooms,64room_009,512,512,80,279.06,27.31,13.65,149747,8,34793,3,34840,8
,Rooms,64room_009,512,512,100,277.34,27.14,14.78,179736,10,38670,4,38760,13
,Rooms,64room_009,512,512,100,280.06,27.4,13.53,149747,8,34797,3,34842,10
,Rooms,8room_000,512,512,20,472.35,46.22,10.28,141138,7,34784,2,34789,3
,Rooms,8room_000,512,512,20,500.1,48.93,14.05,162911,8,36577,2,36571,3
,Rooms,8room_000,512,512,40,474.32,46.41,10.41,142402,7,34801,2,34805,5
,Rooms,8room_000,512,512,40,499.57,48.88,13.03,162911,8,37495,2,37495,5
,Rooms,8room_000,512,512,60,475.22,46.5,10.93,142402,8,35639,2,35647,6
,Rooms,8room_000,512,512,60,498.18,48.75,12.99,162911,8,37554,4,37547,7
,Rooms,8room_000,512,512,80,475.32,46.51,10.78,142402,7,36130,3,36135,8
,Rooms,8room_000,512,512,80,498.27,48.75,12.95,162911,8,37888,3,37891,9
,Rooms,8room_000,512,512,100,475.45,46.52,10.7,142402,7,37198,3,37207,10
,Rooms,8room_000,512,512,100,498.45,48.77,12.98,162911,8,38597,3,38608,11
,Cities,Berlin_2_1024,1024,1024,20,661.55,32.33,13.74,263492,20,7653,2,7467,3
,Cities,Berlin_2_1024,1024,1024,20,657.35,32.13,13.87,500239,34,1215,0,1210,1
,Cities,Berlin_2_1024,1024,1024,40,661.7,32.34,13.63,265057,16,7695,1,7497,3
,Cities,Berlin_2_1024,1024,1024,40,655.23,32.02,13.33,501540,33,1230,1,1019,1
,Cities,Berlin_2_1024,1024,1024,60,661.58,32.34,13.69,266211,15,7841,2,7669,4
,Cities,Berlin_2_1024,1024,1024,60,654.95,32.01,13.11,501540,34,1486,2,1277,2
,Cities,Berlin_2_1024,1024,1024,80,661.58,32.34,13.8,266211,16,7994,3,8544,8
,Cities,Berlin_2_1024,1024,1024,80,655.11,32.02,13.61,501559,34,1516,3,1528,5
,Cities,Berlin_2_1024,1024,1024,100,661.86,32.35,13.4,266211,16,7999,3,8557,12
,Cities,Berlin_2_1024,1024,1024,100,655,32.01,13.9,501559,33,1764,4,1547,9
,Cities,Berlin_2_1024,1024,1024,20,491.8,24.04,12.39,534694,36,47071,4,46860,5
,Cities,Berlin_2_1024,1024,1024,20,476.9,23.31,15.46,367093,24,61214,4,61276,6
,Cities,Berlin_2_1024,1024,1024,40,491,24,12.75,534694,36,49404,4,49306,8
,Cities,Berlin_2_1024,1024,1024,40,476.18,23.27,14.59,367093,23,61327,4,61238,10
,Cities,Berlin_2_1024,1024,1024,60,492.17,24.06,12.4,534694,36,49423,5,49317,11
,Cities,Berlin_2_1024,1024,1024,60,476.73,23.3,15.12,367099,23,61404,5,61303,14
,Cities,Berlin_2_1024,1024,1024,80,492.35,24.06,12.4,534694,36,49561,6,49450,16
,Cities,Berlin_2_1024,1024,1024,80,477.06,23.32,14.29,367099,23,61421,7,61323,17
,Cities,Berlin_2_1024,1024,1024,100,492.23,24.06,12.34,534694,36,49577,6,49475,20
,Cities,Berlin_2_1024,1024,1024,100,477.03,23.32,14.5,367099,23,62039,5,61976,21
,Cities,Berlin_2_1024,1024,1024,20,777.85,38.02,16.67,415524,26,1757,0,1207,1
,Cities,Berlin_2_1024,1024,1024,20,781.75,38.21,14.43,436833,28,8903,1,7751,1
,Cities,Berlin_2_1024,1024,1024,40,778.58,38.05,16.31,418845,26,1792,1,1512,2
,Cities,Berlin_2_1024,1024,1024,40,779.55,38.1,14.57,436833,28,8929,2,8068,3
,Cities,Berlin_2_1024,1024,1024,60,776.88,37.97,15.97,418845,26,1982,2,1893,4
,Cities,Berlin_2_1024,1024,1024,60,778.85,38.07,14.37,436833,27,8957,3,7828,4
